id,promedio_votos,total_votos
300176,6.0,2
274805,6.0,2
228736,6.3,13
316183,1.5,2
287509,6.0,32
95744,5.0,3
271164,5.9,33
117913,5.5,2
242240,6.0,1
69974,6.8,5
42590,6.4,10
218262,5.6,6
261985,5.3,9
54796,5.5,2
158150,5.2,20
121822,4.9,8
257347,7.0,1
122221,5.7,3
37126,5.3,2
73551,5.0,2
173635,6.0,2
285176,7.1,9
286873,5.3,127
50714,3.9,5
285270,4.8,18
126331,6.6,9
44690,6.7,3
92309,5.8,2
81365,7.9,8
47110,7.5,4
58865,7.4,9
208028,5.0,11
325358,4.5,94
162821,10.0,1
4274,6.9,7
37455,6.2,10
246049,4.0,1
96987,4.8,12
243881,7.0,1
306293,8.0,1
37858,4.8,4
129311,7.0,3
114155,6.2,49
186970,6.7,6
179812,7.5,4
31355,5.0,15
45417,6.0,1
65364,5.3,8
13842,4.3,6
179150,7.0,84
2993,7.0,12
125141,6.0,1
193784,0.0,0
260907,0.0,0
278632,5.0,30
121493,6.0,4
6547,6.7,16
186975,7.1,15
229304,7.3,25
25320,5.2,8
146578,4.7,36
251987,6.0,2
165864,4.8,68
245025,8.5,2
256591,6.7,2588
25745,6.7,13
221791,5.9,15
288789,7.5,36
246127,5.3,79
76532,6.9,29
254719,5.4,5
228165,5.7,733
234212,5.0,153
27706,5.9,8
69578,7.1,13
118390,0.0,0
104935,5.4,4
90015,6.3,6
41934,0.0,0
204090,0.0,0
125472,4.0,1
21742,4.8,3
119569,6.6,114
24665,7.8,13
17041,7.0,13
80343,5.7,5
85349,4.8,9
59596,5.8,4
38399,3.3,3
327924,0.0,0
195382,7.0,2
37028,6.9,6
211561,0.0,0
26296,6.8,6
146596,3.0,1
89351,4.0,7
104549,8.0,6
268238,6.3,277
259183,5.8,4
38082,7.1,6
96631,5.2,16
191726,7.2,19
243919,5.4,6
159652,4.0,2
253284,0.0,0
66584,7.5,2
57681,4.0,1
282624,4.0,3
113655,5.3,25
232610,0.0,1
146380,3.8,3
75086,6.0,2
46448,5.3,10
198326,0.0,0
121513,6.0,2
196421,0.0,0
198772,5.0,1
14505,5.0,18
117212,7.5,7
113300,0.0,0
89656,6.0,3
82430,5.8,8
39925,6.7,6
28801,6.8,33
95029,0.0,1
115972,5.4,7
28771,6.5,2
201124,6.1,4
40419,3.8,4
13643,8.1,33
65534,5.1,7
70989,7.0,7
59163,6.1,11
38017,5.0,22
54064,5.5,2
10119,5.0,2
118180,5.0,1
126729,9.0,2
63585,5.5,2
59110,6.7,18
31292,5.8,5
218305,6.0,1
83909,7.0,3
233863,6.6,12
69517,6.2,15
160874,9.0,4
220620,5.9,16
290764,5.9,437
228203,7.4,216
105156,0.0,0
173168,5.0,1
245158,6.9,27
55433,6.0,3
207766,5.1,7
309302,6.4,137
110779,0.0,0
66055,3.6,4
105120,6.0,1
128353,0.0,0
119884,4.8,3
31243,2.8,10
104848,0.0,0
285595,7.3,3
243940,5.1,517
241754,4.8,4
112649,5.0,1
47985,6.8,11
298396,6.5,3
63067,6.3,12
38396,7.5,206
50531,7.5,273
66700,6.9,25
79683,4.0,7
29498,6.3,2
130457,5.5,7
239573,5.0,322
298040,7.9,38
165586,4.0,3
197950,7.1,259
104435,7.2,9
216876,0.0,0
277167,6.0,2
67883,6.2,3
105853,6.0,1
260912,6.8,2
128588,0.0,0
223954,5.5,47
132759,5.5,25
17470,6.0,4
91443,0.0,0
196750,7.1,50
259956,6.3,60
45179,5.6,16
54890,6.7,18
191121,6.3,34
45628,5.5,2
83912,8.0,1
106326,6.5,1
59050,6.7,10
246743,6.3,28
264337,6.6,65
324260,7.7,3
322456,6.4,27
50135,5.5,94
78124,7.1,9
287233,6.4,8
2963,7.1,32
132426,6.0,6
174372,5.8,22
269200,6.2,6
270938,5.6,72
161267,5.0,1
195186,5.0,4
33229,4.8,13
75861,6.8,48
59015,5.7,12
197936,5.6,10
73530,6.4,17
105149,0.0,0
195020,0.0,0
230606,0.0,0
105232,0.0,0
105384,0.0,0
260839,0.0,0
105145,7.0,2
199985,0.0,0
157152,0.0,0
205865,7.6,4
174650,4.0,1
209032,5.9,4
76226,6.5,2
213983,5.4,9
86321,7.4,14
91908,5.4,32
181999,8.5,2
36785,8.8,4
127424,7.0,2
84176,7.5,2
102807,7.7,3
288312,0.0,0
125344,5.0,2
44570,6.5,2
213598,5.5,2
216790,5.7,17
97607,6.3,10
241554,6.3,1169
257912,4.7,20
48775,6.3,16
280922,6.5,26
139571,6.4,5
48207,7.4,13
326057,3.8,13
250668,7.6,23
201777,6.8,10
139334,0.0,0
38681,0.0,0
317683,0.0,0
106922,1.0,1
107068,5.2,5
200867,0.0,0
183039,5.0,1
27638,5.0,1
29094,6.0,13
42288,3.1,4
53769,5.9,4
184351,0.0,0
265712,7.0,103
294690,5.2,22
66164,4.8,25
49239,7.3,14
138941,6.3,43
254193,5.6,85
144204,5.9,12
30460,4.0,1
279972,5.6,62
112454,5.3,372
137370,4.9,18
324279,7.0,1
330275,6.5,1
142528,7.1,6
59346,6.5,10
85025,5.0,2
135281,6.0,62
291362,6.6,8
260030,4.0,22
150689,6.7,2426
326359,6.9,630
283302,5.6,8
321644,7.0,1
263281,6.5,84
228968,5.8,193
319975,6.2,5
238215,5.5,565
327225,7.0,2
85511,4.5,4
99909,5.0,1
43871,6.3,2
31341,6.8,6
5065,6.1,30
261249,0.0,0
171045,4.2,8
124521,5.3,2
221395,3.5,2
43018,4.6,4
110965,4.5,4
297850,0.0,0
32941,6.0,2
76794,6.5,2
179715,5.0,1
48719,4.0,3
40681,4.7,3
71507,0.0,0
65506,5.1,5
39001,5.6,9
133601,6.9,9
163631,5.1,9
51136,5.9,4
70202,5.0,10
109102,5.0,1
48457,5.3,9
25548,7.0,3
72003,6.3,2
169158,4.8,5
253283,5.6,30
323555,7.0,1
158113,5.5,1
148410,7.0,1
137960,5.8,4
46586,5.5,3
200324,0.0,0
35946,4.6,10
71626,3.7,22
264553,8.5,2
141978,3.8,4
45197,6.2,3
35023,6.3,4
193523,6.1,14
236314,6.3,4
295058,0.0,0
305450,8.0,2
300364,5.0,1
324436,4.5,2
38445,6.5,2
325205,0.0,0
13923,6.1,7
55784,4.9,26
89531,8.5,2
88418,6.5,8
256306,7.8,4
215637,6.9,5
14733,8.2,13
228558,3.8,10
70027,7.3,26
77787,4.5,2
69576,6.4,9
328233,8.3,13
47467,3.7,9
221488,5.4,7
69999,1.0,1
121830,6.0,21
39522,3.0,52
154140,2.5,2
193229,5.7,6
13277,5.0,2
97899,6.6,63
67654,7.3,11
47432,7.3,3
25055,2.2,22
101904,6.0,3
31347,8.0,24
71591,8.0,2
40261,6.7,3
264321,0.0,1
102938,0.0,0
103432,5.2,3
28784,5.8,7
72993,5.6,7
91583,6.9,5
94468,0.0,0
90086,6.7,3
32064,4.6,8
199578,4.6,63
175774,6.6,330
75028,0.0,0
243688,5.0,924
266647,5.9,979
252512,5.8,387
45148,6.0,1
37039,5.4,4
40113,6.0,8
257444,5.7,58
322378,9.0,2
272634,5.5,34
100205,8.3,2
271674,7.1,284
59414,7.1,5
267481,6.5,16
27035,6.2,11
27036,6.7,13
71910,7.2,6
253307,5.9,13
262500,6.2,3921
325138,7.1,28
82448,6.3,11
230179,5.3,387
39385,6.3,98
142408,6.0,1
78258,4.7,3
40180,6.8,24
118412,7.2,67
113082,7.1,105
144288,7.4,58
271724,6.3,150
30496,7.0,3
18815,6.9,5
213110,8.0,8
228161,6.8,1539
20377,5.8,12
261375,5.9,82
69619,6.5,11
71924,7.4,5
62243,7.0,2
252714,0.0,0
252888,0.0,0
125990,5.5,4
252144,5.5,2
128364,5.3,2
97593,10.0,1
82598,5.0,2
216153,5.5,3
181269,5.0,1
260947,4.6,16
245703,6.2,705
266396,5.5,397
275060,6.6,61
276401,6.6,72
199647,4.4,8
38198,7.6,23
255343,6.1,281
74746,4.9,6
47570,4.2,8
30792,4.5,4
108723,5.5,3
48691,6.5,11
314389,6.4,49
255890,7.9,9
260176,10.0,1
136070,6.7,5
244063,7.5,122
227975,6.4,31
220493,4.0,3
168259,7.3,4253
277685,5.5,1092
246308,6.9,14
140441,5.9,18
228973,5.8,159
23155,8.1,15
105503,5.7,3
59098,4.5,2
284013,0.0,0
75848,5.3,3
271550,0.0,0
97559,5.0,1
26340,2.5,9
255843,0.0,0
79823,5.8,8
26113,6.7,3
256030,3.5,35
291272,5.6,191
293970,6.6,371
112058,5.1,4
73612,5.5,2
119552,5.8,5
80624,5.4,13
90806,1.0,1
60079,3.8,4
63590,5.3,16
10580,6.6,12
69165,5.6,12
167951,1.5,2
87122,2.0,1
5896,3.4,23
31281,2.5,4
23504,4.0,1
57219,5.0,1
40927,6.3,4
87178,6.7,32
70903,3.5,5
49038,6.5,14
71750,7.4,6
50295,0.0,0
51434,5.3,9
38652,4.1,9
117428,5.0,1
117424,5.0,1
31942,8.0,2
94236,7.0,5
120386,5.0,6
42030,5.5,2
174383,5.0,2
110624,5.1,6
163630,4.0,1
28263,7.3,4
173638,6.7,3
241855,6.5,186
327029,7.2,123
81475,8.0,2
121052,5.6,4
266537,6.2,52
276901,4.8,27
302465,0.0,0
79570,7.6,5
48376,5.5,2
81464,5.0,3
76172,2.8,5
240745,3.5,40
169656,6.8,2
47412,3.5,7
137222,0.0,0
40040,4.2,15
83361,3.3,4
35453,3.8,6
267793,6.2,56
19318,3.8,4
40344,3.5,4
136190,5.7,12
94874,4.9,8
106682,6.0,6
33018,6.7,5
106679,6.9,11
38446,6.9,10
86643,6.2,14
36600,4.8,5
285863,0.0,0
8371,0.0,0
181283,6.1,565
78402,6.6,7
39041,5.3,9
105766,7.5,1
74119,5.7,29
118083,0.0,0
149926,6.0,3
13015,8.1,18
184155,6.9,31
32334,6.9,20
137221,8.0,1
81022,4.5,4
317168,0.0,0
165027,5.6,5
283227,6.0,250
187252,5.9,6
31413,8.6,8
108540,5.0,1
45777,8.0,2
52980,7.7,12
52874,7.2,11
64912,6.8,10
52979,6.1,9
9527,4.2,11
79572,7.5,2
257091,5.9,961
143928,4.8,10
326665,7.0,47
322518,4.7,46
161064,7.0,3
305091,6.5,61
130100,7.0,2
53915,5.5,31
328032,5.5,13
96217,0.0,0
80527,6.9,67
259616,0.0,0
35177,6.0,5
1269,6.3,33
51450,4.9,6
1419,4.3,25
14642,2.8,20
298751,4.0,4
79433,6.2,95
81086,6.4,4
133396,5.3,16
150056,5.1,22
61104,5.7,3
11207,0.0,0
257734,0.0,0
16119,6.0,244
167161,0.0,0
11651,5.0,48
204712,6.0,3
11179,4.4,13
79361,5.4,12
21385,6.3,162
33719,5.8,35
114438,5.5,30
238302,5.1,30
130798,7.1,7
50166,6.8,17
33436,7.1,37
5833,5.0,42
78694,5.5,4
333324,0.0,0
12128,5.1,19
71191,7.9,4
15713,5.6,58
10659,3.7,12
96872,4.8,4
48411,3.0,1
1615,4.1,8
1616,3.8,8
11084,5.3,18
24696,6.5,12
9497,4.7,17
2169,3.9,9
9337,4.9,20
6172,5.2,24
78313,6.3,12
9673,5.0,14
9514,5.7,18
9496,4.8,22
73770,5.5,51
10036,4.9,44
233438,2.5,4
11664,2.8,3
9572,4.1,26
1915,4.9,26
51880,6.7,26
258751,5.4,10
208982,8.1,6
56771,6.0,4
254578,6.4,147
328595,6.2,148
160171,7.4,5
287422,6.0,3
254200,6.7,42
265563,6.3,5
293771,5.0,143
272162,4.5,2
177436,0.0,0
179053,4.8,29
138486,5.2,3
180721,5.0,1
44119,5.0,5
153162,4.5,2
103164,4.6,6
301225,6.6,14
214447,5.5,2
35428,7.6,46
91628,5.3,7
9478,4.5,26
10470,5.4,11
10010,6.3,318
9565,5.5,20
9677,8.1,43
4436,5.4,10
9274,4.4,7
285213,6.4,45
32099,6.6,5
286971,4.3,13
47745,5.0,1
332079,0.0,0
290864,6.5,117
22489,0.0,0
42023,5.2,5
264098,0.0,0
202639,6.0,1
46696,5.5,8
29582,7.3,6
106268,4.0,3
27662,3.8,4
68745,5.3,2
15469,6.5,1
242628,7.0,1
112739,5.8,8
114116,6.7,3
167262,5.7,3
204737,0.0,0
58920,5.6,4
120520,7.5,2
257574,0.0,0
241797,7.0,1
187482,0.0,0
245260,8.0,1
17212,6.1,27
22365,0.0,1
29254,4.2,3
15674,5.2,56
183218,4.5,2
20893,5.2,3
277388,5.4,5
278283,6.5,1
46368,3.8,31
273341,5.0,1
184267,0.0,0
52827,0.0,1
36335,5.5,6
140212,7.0,57
75006,7.1,9
237756,5.5,171
276904,5.0,1
221732,7.5,99
221731,7.4,113
323967,5.3,26
299551,5.6,143
106717,5.0,47
294993,6.4,34
9629,5.5,13
146229,5.9,115
294991,6.1,10
293572,5.5,97
253376,5.2,34
265019,4.8,79
299588,5.8,10
314065,4.7,49
298093,5.9,90
15286,6.1,6
50288,4.3,13
267457,5.7,9
274815,6.6,4
257134,0.0,0
77586,3.4,4
214135,6.8,33
228426,6.5,4
53252,6.6,10
73534,4.7,3
53435,6.3,4
288618,0.0,0
259843,6.0,2
129115,8.0,2
126883,5.0,1
84925,5.0,1
255253,8.0,1
255979,5.0,1
67183,3.0,4
61117,4.1,9
52736,5.0,17
37573,6.6,8
84724,0.0,0
83567,8.1,8
101995,6.8,8
54424,6.2,10
35964,6.5,9
124611,8.2,6
270336,5.0,2
270409,0.0,0
138767,7.0,1
254023,5.3,39
131739,5.7,7
2189,5.3,13
44664,4.3,6
110538,5.4,5
264763,6.3,3
293126,8.0,1
60029,4.3,5
52117,5.1,11
67693,3.4,5
148833,4.0,2
57683,5.1,5
163523,5.0,4
82401,5.2,6
214216,4.0,1
46836,6.0,1
296095,5.3,4
70349,7.8,20
276906,5.4,8
300690,4.4,6
257214,4.0,3
88338,6.5,2
49497,4.7,9
169379,4.7,3
142216,5.3,4
117509,5.0,1
46578,2.7,3
62545,6.0,9
177354,5.0,1
27200,6.0,5
12601,3.8,5
151123,0.0,0
263109,6.9,456
244539,6.9,135
62678,6.1,17
26447,6.0,2
192452,6.0,1
14630,5.4,10
81457,3.0,1
58507,7.0,1
98103,4.3,3
57308,6.6,31
46830,5.4,7
101968,6.3,2
16217,6.0,5
15029,0.0,0
117510,0.0,0
151370,5.0,1
54803,5.2,7
210777,0.0,0
117512,3.5,2
134308,6.2,6
58219,5.2,56
308504,6.2,348
83706,5.6,23
40817,5.3,79
92038,7.3,12
72024,0.0,0
321640,8.6,85
296029,8.2,15
30723,4.8,5
85598,7.0,2
190913,0.0,0
321528,6.8,218
85948,4.8,3
268523,6.9,73
228692,8.2,10
58411,3.8,8
251489,0.0,0
38923,6.0,9
30467,6.0,3
93935,3.0,2
87817,5.0,3
38981,6.6,9
251419,3.0,2
305310,0.0,0
151141,2.7,3
181801,4.0,1
31448,5.6,7
51743,4.2,7
134153,0.0,0
29631,5.0,2
90888,6.2,3
304357,7.3,454
29611,7.3,7
283703,7.4,7
159479,4.3,3
50220,4.8,5
248808,8.0,5
33370,6.8,7
328763,4.2,20
11677,6.2,5
10146,7.1,7
320996,6.9,18
301304,1.0,1
269148,6.4,393
18506,5.2,8
231401,5.9,17
13584,7.4,10
158455,6.5,4
111149,8.0,1
276902,5.4,93
284189,8.0,1
51883,5.5,1
9803,5.2,70
332356,4.0,4
156329,6.7,3
41422,5.0,1
79908,4.8,4
36808,4.0,1
40600,5.0,4
119592,1.5,4
24626,5.5,6
255324,0.0,0
27886,6.4,26
104043,6.1,4
79054,0.0,0
84997,4.3,5
117514,4.0,4
93922,7.0,3
129332,3.0,1
30411,6.3,3
29819,2.5,2
38967,7.3,3
31086,3.9,5
93937,4.3,2
114674,2.0,1
228108,6.7,110
84771,0.0,0
89931,3.5,3
38916,5.7,11
30296,4.6,5
36696,6.3,10
214827,7.0,1
93215,4.2,6
56379,7.0,13
248559,0.0,0
29108,5.3,7
47946,2.2,3
334651,5.6,11
43030,7.5,2
31344,5.7,10
44672,6.0,2
84777,4.3,3
202337,0.0,0
52894,4.8,2
242575,8.1,18
81894,0.0,0
98308,3.5,2
30643,7.0,1
54118,5.6,10
72178,10.0,1
37935,5.9,21
58242,4.8,5
107287,8.0,4
65218,7.1,184
116521,3.0,1
77850,4.0,4
105246,6.5,2
71697,5.6,4
89909,0.5,2
260672,5.0,1
200114,0.0,0
188826,5.0,10
8490,5.5,6
85230,4.9,9
158852,6.2,2904
294083,2.5,2
37582,5.7,5
322460,10.0,1
107525,0.0,0
255157,5.4,124
167221,7.2,42
229328,5.8,16
136345,8.0,3
330588,0.0,0
215658,3.8,3
283708,6.6,43
253639,7.1,15
323016,4.7,3
250665,7.0,16
208333,5.0,1
289126,0.0,0
320299,0.0,0
335141,0.0,0
335145,8.0,2
267623,5.5,2
74087,6.3,6
292262,6.0,3
19900,5.6,23
26574,6.2,3
253626,5.9,210
10370,4.2,9
158217,0.0,0
259958,5.9,25
59481,6.0,1
283698,6.6,50
53670,9.0,1
243526,6.8,77
284270,5.7,87
186610,5.1,16
180418,6.4,7
312797,5.9,41
88744,6.5,2
62008,6.2,45
62730,5.0,3
283707,6.3,38
229182,5.9,69
321678,0.0,0
26569,6.7,9
253303,5.8,18
134662,6.3,3
256961,5.0,576
282313,5.1,21
32901,8.5,2
261273,3.6,6
312316,4.8,6
52629,7.5,66
54770,5.4,16
139302,8.0,5
287587,5.3,88
145474,5.0,1
19306,5.4,8
270654,4.4,27
269776,6.3,24
103199,4.8,3
328799,6.0,2
127475,6.2,5
203072,0.0,0
100351,0.0,0
132128,0.0,0
90509,7.0,3
195385,0.0,0
92233,7.2,9
77029,6.7,9
91255,6.4,8
92389,5.5,2
72002,5.4,5
167101,1.0,1
3164,4.3,7
30034,7.0,10
52681,0.0,0
44409,7.4,5
265741,0.0,0
43789,5.5,2
95493,3.5,4
281180,0.0,0
134693,6.0,2
46915,7.0,1
91472,7.1,4
52212,5.3,15
301229,4.4,6
86269,3.9,5
61865,5.6,4
85184,5.0,3
274415,6.2,16
86258,0.0,0
94739,6.0,1
299353,7.3,12
92716,0.0,0
70247,4.7,6
128043,6.0,2
147264,7.0,2
185843,6.7,6
45679,4.1,4
291558,0.0,0
47944,5.4,7
20036,4.6,40
165321,8.0,1
275244,7.0,1
28855,5.1,8
128614,0.0,0
91683,5.5,11
278990,8.0,7
270400,7.2,156
259453,5.1,27
214464,5.0,16
38154,5.0,4
35703,5.1,35
43913,5.5,5
17669,4.9,13
164331,3.9,39
97829,0.0,0
281778,4.9,41
330431,6.7,26
19599,5.3,59
14572,7.4,18
260310,4.2,3
248087,6.8,14
94205,5.3,2
225982,6.5,2
139862,5.9,10
75066,6.0,5
289720,4.5,140
294517,0.0,0
282631,7.0,62
32029,5.0,6
96337,5.8,6
55044,4.6,4
85644,6.0,2
84511,0.0,0
144498,5.0,1
290865,7.3,25
75989,6.0,2
49823,4.0,5
154276,5.7,3
241939,6.6,5
246654,0.0,0
12697,5.2,17
329540,5.8,49
18068,6.1,7
278316,4.1,13
228205,7.3,1083
272418,6.1,15
142115,6.6,20
52333,6.7,21
38035,3.0,1
266331,4.8,3
45873,3.5,2
284289,5.5,138
325382,0.0,0
284470,6.7,96
332759,7.5,2
228381,5.3,3
290043,0.0,0
254936,6.4,13
21461,7.6,45
295592,6.4,48
315367,4.7,3
313074,5.2,29
114003,6.5,4
128207,7.4,14
35852,6.6,8
201132,7.2,31
28904,3.0,5
194883,0.0,0
46808,5.8,3
293863,7.4,2052
297702,3.2,17
250756,7.8,4
132342,6.4,28
319389,4.7,34
174615,6.5,5
329241,7.1,14
261906,7.5,6
256924,6.6,187
143525,0.0,0
21891,4.4,17
333089,5.4,9
70758,0.0,0
283691,5.2,64
95056,4.7,3
44216,3.5,10
87503,3.7,15
198044,6.0,2
336018,0.0,0
85966,5.0,1
26503,5.7,17
39992,7.2,3
48846,6.5,2
37932,6.1,20
325113,7.2,82
309304,6.1,143
248611,6.0,58
131455,5.0,4
39185,8.2,8
54735,4.7,6
54732,4.3,2
265330,9.5,4
214074,7.0,3
26687,6.8,10
13892,5.8,5
333103,7.0,52
21383,0.0,0
197583,5.7,19
73529,7.1,23
122662,7.0,12
50794,5.6,46
111771,7.0,2
262009,7.5,14
250745,6.2,17
168864,7.4,15
300155,6.3,84
60591,3.5,5
77128,6.9,8
27698,6.9,8
252845,0.0,0
250349,5.8,217
50113,4.7,3
108309,7.0,1
261860,7.3,50
312793,4.2,35
192712,4.2,98
80530,7.4,42
296941,4.9,8
290300,4.8,9
311627,0.0,0
297270,7.0,270
175112,6.5,286
100830,5.6,58
118762,0.0,0
44706,6.2,68
31042,6.4,8
289723,5.1,6
28969,7.8,9
269258,7.5,118
36897,6.1,73
101669,6.3,126
45190,6.5,1
327418,5.5,54
321030,5.9,16
332340,6.5,395
72953,4.5,2
63573,7.0,8
290304,6.3,8
144097,5.8,8
106824,5.0,1
107321,5.3,6
12447,4.4,4
127546,5.0,1
31899,3.6,4
70026,5.3,3
86768,5.8,4
142150,6.0,1
56555,3.5,2
52702,6.9,23
204686,5.5,2
134608,0.0,0
170315,4.8,2
309889,4.0,20
18819,4.7,6
10037,7.0,3
122252,6.0,3
186869,7.0,16
80168,7.0,2
118549,4.0,1
48136,5.7,11
56153,6.5,13
155597,0.0,1
142358,5.0,2
56177,0.0,0
56134,7.0,3
266689,0.0,0
54388,6.0,4
96087,5.9,12
59810,8.0,1
253262,5.6,5
328252,4.7,34
254128,6.0,3017
241257,5.3,600
284537,5.7,140
242332,6.0,3
79968,0.0,0
63187,0.0,0
53623,4.3,4
92705,8.3,3
29100,6.0,12
155128,6.0,1
51476,4.0,4
63029,6.1,13
28663,6.8,22
59873,4.0,1
23334,4.4,9
46626,4.8,3
109279,5.3,3
81720,5.0,5
89156,7.2,12
259180,0.0,0
125889,0.0,0
284689,7.2,259
300302,7.3,35
90171,6.3,6
258630,0.0,0
89315,4.5,2
134602,0.0,0
173205,7.1,17
105972,7.0,3
321494,4.6,63
39412,4.5,10
40978,5.0,12
146047,4.7,3
61108,4.3,8
40348,4.2,11
39965,4.4,7
28682,4.2,13
28324,4.8,14
28325,5.9,8
28574,4.0,7
153035,4.0,2
89817,0.0,0
84708,4.8,2
99545,5.8,6
294085,0.0,0
166260,6.0,2
146270,7.6,8
31524,7.2,21
290504,6.7,8
174351,7.4,8
250734,6.8,346
249916,5.8,28
121929,7.0,5
84300,4.2,5
282983,7.6,47
139215,10.0,1
202575,6.3,125
134126,6.6,52
137955,4.8,12
150230,5.3,12
259611,6.2,54
265851,6.7,64
214093,5.1,27
71394,5.8,8
259072,4.6,171
107184,6.0,1
182067,5.5,1
254321,0.0,0
2192,0.0,0
110260,0.0,0
229134,4.0,2
49212,3.7,3
28318,5.0,2
30997,4.5,22
28678,3.8,7
52809,6.9,9
50849,4.5,2
52810,7.0,7
53155,7.7,3
94809,7.4,9
52808,7.3,9
28489,5.8,6
105859,6.0,1
3701,5.3,4
28488,5.9,7
68146,5.7,17
3699,6.3,10
64630,5.6,8
105079,5.7,3
64525,6.2,6
145002,5.8,4
148431,0.0,0
151423,0.0,0
260857,0.0,0
268159,5.8,6
215946,4.4,7
290656,3.0,3
92397,4.1,19
15165,6.9,193
13284,5.7,115
15016,6.6,191
316322,5.5,25
21705,5.5,83
73456,6.4,97
285733,6.0,36
57737,5.4,65
13002,6.9,135
129533,6.0,57
13004,6.6,83
34134,6.2,89
13283,6.3,96
91342,6.0,49
23566,6.2,81
168903,5.3,51
13459,6.5,71
255718,6.0,43
196254,6.3,43
16418,5.5,68
16962,6.2,53
13285,6.2,95
15015,6.4,182
15906,6.2,100
227200,6.2,24
18198,5.6,67
136215,3.6,5
53019,6.0,3
56858,5.8,4
33447,7.1,4
304410,7.0,789
98297,0.0,0
249070,5.5,1183
237718,0.0,0
96349,3.7,3
104513,8.0,2
68370,6.1,6
216989,8.4,5
289339,6.7,36
54002,4.8,2
21671,6.6,7
335819,5.2,6
44683,6.3,225
37339,5.0,3
218670,5.0,11
240704,4.3,8
183832,0.0,1
290815,6.6,10
200918,4.8,9
174378,6.7,13
227325,5.2,16
135214,5.3,5
209556,6.5,1
160768,6.0,30
287815,8.0,1
193418,7.6,37
38911,7.5,2
173911,6.3,10
75947,6.7,3
298634,9.0,1
268015,2.0,1
283322,6.1,38
232351,6.0,1
275601,5.6,273
44720,5.5,1
284581,7.5,4
113374,7.0,1
182228,3.6,23
288931,7.8,5
85129,5.0,4
314407,7.3,9
171755,6.7,3
256562,9.0,1
256328,0.0,0
55194,6.3,3
65252,4.1,7
111173,7.3,2
64316,7.6,7
201867,5.0,1
221418,0.0,0
84350,6.0,2
89595,5.5,6
320179,7.2,5
305022,8.0,1
128766,7.1,5
57510,7.1,4
158443,3.5,6
133741,8.5,2
179159,3.3,11
253291,6.7,3
75910,6.9,13
49785,7.5,4
332286,6.0,1
42413,4.4,4
110980,2.5,8
330115,6.0,55
316715,6.3,61
50106,5.1,5
42156,5.5,2
77352,6.5,2
320882,7.8,26
64714,7.6,9
306482,6.2,39
168758,6.9,8
153737,5.0,1
60170,6.7,26
240607,0.0,0
149868,6.5,1
301728,5.1,157
205466,4.5,13
130612,6.7,14
284305,6.6,100
101852,6.4,14
285581,6.0,3
332835,6.8,44
326923,5.9,31
265934,7.6,4
256021,5.0,1
164286,4.3,9
252596,5.9,11
273879,7.1,7
54466,0.0,0
147055,7.0,1
89857,5.8,22
323214,5.3,4
327476,6.9,8
254470,6.8,1997
59839,2.5,2
62363,6.9,13
121927,4.0,2
223895,6.6,16
264471,0.0,0
241553,6.2,15
290370,2.6,9
172747,0.0,0
46568,5.0,1
46443,6.0,22
61738,5.4,8
241562,5.5,2
44488,5.3,3
101652,3.0,3
187447,0.0,0
97987,0.0,0
107193,0.0,0
218772,0.0,0
72949,5.7,5
94527,5.8,7
136368,5.7,6
266621,7.0,1
108353,0.0,0
70324,7.3,4
183049,6.3,2
134223,5.0,1
96793,7.0,2
139170,7.3,4
75193,7.3,4
190795,0.0,0
261033,7.0,5
258099,6.3,122
337101,6.4,5
90879,6.5,2
108969,5.8,5
187219,5.0,2
52777,6.7,3
259550,4.0,1
130401,6.0,2
13775,3.9,11
1481,3.0,1
174754,4.8,3
175869,0.0,0
50868,6.0,1
50922,5.5,5
67025,5.8,6
214138,6.9,17
330544,6.1,33
147287,5.8,6
42770,5.0,1
9646,6.7,6
266442,7.2,30
213857,5.0,1
27998,6.5,1
277662,6.1,18
66082,5.8,3
127142,5.4,5
29846,5.1,4
208517,4.5,2
191829,4.0,1
242629,5.0,1
188465,6.5,2
252886,0.0,0
257084,0.0,0
193524,5.9,15
258480,7.3,1014
333382,6.6,14
120370,4.0,4
147841,5.0,2
313867,7.0,42
57419,8.1,19
31789,5.5,28
42533,0.0,0
61777,6.8,4
201419,5.6,8
173165,5.4,7
69129,4.4,8
129360,6.2,5
134255,7.1,8
326284,5.4,64
218482,7.0,6
242065,6.6,30
241882,4.6,11
21625,6.7,16
28740,7.5,16
48842,0.0,0
17593,6.7,23
55033,5.8,4
305088,0.0,0
245846,5.1,90
31139,8.1,47
123969,7.9,8
42279,7.6,20
191608,1.0,2
78478,5.8,48
257521,5.2,10
298830,4.7,9
276550,0.0,0
34312,5.2,42
118612,5.6,63
127326,5.0,1
58301,0.0,0
222885,6.2,3
148782,6.4,5
71393,6.5,9
123949,2.5,3
51268,4.0,4
145221,4.2,104
215976,3.8,7
297362,5.7,20
76018,6.5,3
40537,4.9,26
102165,7.0,1
308715,5.4,18
58128,7.6,51
21614,6.4,39
254320,6.7,1340
322766,5.6,32
88937,4.5,1
287483,6.0,16
256057,7.7,36
287424,5.2,604
28746,4.1,18
40029,4.8,4
103067,4.8,3
14067,7.0,1
268920,5.4,659
41051,5.0,1
223485,6.6,371
138502,6.3,3
259830,4.7,21
291854,5.8,4
24632,5.8,19
169844,0.0,0
